transaction_id,product_id,product_name,category,brand,price,rack_id,aisle_id
T04846,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04847,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04847,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04848,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04848,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04848,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04849,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04849,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04849,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04849,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04849,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04850,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04850,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04851,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04852,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04852,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04852,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04853,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04853,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04853,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04854,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04855,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04855,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04856,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04856,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04856,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04856,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04856,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04857,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04857,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04857,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04858,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04858,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04858,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04858,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04859,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04859,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04860,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04861,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04861,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04861,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04862,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04862,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04862,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04862,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04863,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04863,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04863,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04864,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04864,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04865,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04865,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04865,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04866,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04866,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04866,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04867,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04867,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04867,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04868,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04868,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04868,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04868,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04868,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04869,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04870,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04870,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04870,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04870,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04870,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04871,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04872,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04873,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04873,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04873,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04874,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04875,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04875,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04875,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04876,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04876,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04877,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04878,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04878,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04878,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04878,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04878,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04879,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04879,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04879,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04879,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04880,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04880,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04880,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04881,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04882,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04883,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04883,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04883,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04883,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04883,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04884,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04884,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04884,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04884,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04884,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04885,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04885,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04885,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04885,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04885,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04886,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04886,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04886,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04886,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04886,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04887,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04887,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04887,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04887,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04887,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04888,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04889,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04889,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04889,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04889,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04889,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04890,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04891,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04892,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04893,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04894,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04894,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04894,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04895,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04895,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04896,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04896,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04897,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04897,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04898,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04898,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04898,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04898,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04898,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04899,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04900,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04900,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04900,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04901,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04901,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04901,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04901,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04901,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04902,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04902,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04902,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04903,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04903,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04903,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04903,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04904,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04904,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04905,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04906,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04906,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04906,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04907,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04908,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04909,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04909,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04909,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04910,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04910,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04910,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04911,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04911,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04912,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04912,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04913,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04913,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04913,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04913,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04914,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04914,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04915,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04915,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04915,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04915,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04916,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04916,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04916,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04916,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04916,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04917,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04917,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04917,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04918,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04918,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04918,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04918,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04918,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04919,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04919,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04919,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04920,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04920,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04920,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04921,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04922,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04923,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04924,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04924,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04924,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04925,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04925,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04926,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04926,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04927,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04927,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04927,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04928,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04928,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04928,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04929,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04930,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04931,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04932,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04932,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04933,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04933,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04933,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04933,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04934,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04934,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04934,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04934,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04935,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04935,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04936,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04936,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04936,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04937,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04937,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04937,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04937,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04938,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04938,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04939,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04939,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04939,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04940,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04940,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04941,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04942,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04942,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04943,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04944,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04945,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04945,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04945,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04946,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04946,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04946,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04946,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04947,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04948,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04948,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04948,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04948,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04948,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04949,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04949,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04950,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04950,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04950,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04951,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04951,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04951,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04952,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04952,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04953,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04953,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04953,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04953,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04953,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04954,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04954,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04954,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04954,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04954,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04955,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04955,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04955,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04955,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04955,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04956,P007,Mi Fast Charger 20W,Charger,Mi,800,R4,A3
T04956,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04957,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04957,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04958,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04958,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04958,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04958,P003,Dell Inspiron 3501 Laptop,Laptop,Dell,65000,R2,A2
T04959,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04959,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04959,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04960,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04960,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04961,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04961,P001,Samsung Galaxy A52 Smartphone,Smartphone,Samsung,25000,R1,A1
T04961,P005,Lenovo Tab M10 Tablet,Tablet,Lenovo,22000,R3,A1
T04962,P002,Xiaomi Redmi Note 11 Smartphone,Smartphone,Xiaomi,18000,R1,A1
T04962,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
T04962,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04962,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04962,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04963,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04963,P008,Anker PowerCore 10K Powerbank,Powerbank,Anker,3000,R5,A3
T04963,P009,Amazfit Bip U Pro Smartwatch,Smartwatch,Amazfit,9000,R6,A4
T04964,P004,HP Pavilion 15 Laptop,Laptop,HP,60000,R2,A2
T04964,P010,Boat Stone 200 Bluetooth Speaker,Speaker,Boat,2500,R7,A4
T04965,P006,JBL C200 Bass Earphones,Earphones,JBL,1500,R4,A3
