product,recommended_with,antecedents_list,consequents_list,num_antecedents,num_consequents,confidence,lift,support,leverage,conviction
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop",JBL C200 Bass Earphones,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop']",['JBL C200 Bass Earphones'],3,1,0.264,0.8632152588555858,0.0055,-0.0008715277777777784,0.9431612318840579
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","Boat Stone 200 Bluetooth Speaker, HP Pavilion 15 Laptop","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']","['Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop']",2,2,0.061452513966480445,0.6815435929739051,0.0055,-0.0025699166666666665,0.9694057539682539
"Boat Stone 200 Bluetooth Speaker, JBL C200 Bass Earphones","Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop","['Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones']","['Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop']",2,2,0.06179775280898876,0.7660878447395302,0.0055,-0.001679333333333333,0.9798882235528943
"HP Pavilion 15 Laptop, JBL C200 Bass Earphones","Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","['HP Pavilion 15 Laptop', 'JBL C200 Bass Earphones']","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']",2,2,0.05779334500875657,0.7224168126094571,0.0055,-0.0021133333333333334,0.9764312267657993
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","HP Pavilion 15 Laptop, JBL C200 Bass Earphones","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']","['HP Pavilion 15 Laptop', 'JBL C200 Bass Earphones']",2,2,0.06874999999999999,0.722416812609457,0.0055,-0.0021133333333333334,0.9716331096196869
"Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop","Boat Stone 200 Bluetooth Speaker, JBL C200 Bass Earphones","['Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop']","['Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones']",2,2,0.06818181818181818,0.7660878447395301,0.0055,-0.001679333333333333,0.9776585365853658
"Boat Stone 200 Bluetooth Speaker, HP Pavilion 15 Laptop","Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","['Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop']","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",2,2,0.060998151571164505,0.6815435929739051,0.0055,-0.0025699166666666665,0.969646653543307
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet",HP Pavilion 15 Laptop,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",['HP Pavilion 15 Laptop'],3,1,0.2719298245614035,0.9212755208178549,0.005166666666666667,-0.00044150000000000005,0.9680843373493975
"Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop, Lenovo Tab M10 Tablet",Boat Stone 200 Bluetooth Speaker,"['Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop', 'Lenovo Tab M10 Tablet']",['Boat Stone 200 Bluetooth Speaker'],3,1,0.23308270676691728,0.7812828159784937,0.005166666666666667,-0.0014463888888888894,0.9149183006535947
"Boat Stone 200 Bluetooth Speaker, HP Pavilion 15 Laptop, Lenovo Tab M10 Tablet",Dell Inspiron 3501 Laptop,"['Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop', 'Lenovo Tab M10 Tablet']",['Dell Inspiron 3501 Laptop'],3,1,0.21088435374149658,0.7209721495435781,0.005166666666666667,-0.0019995833333333332,0.896573275862069
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop",Lenovo Tab M10 Tablet,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop']",['Lenovo Tab M10 Tablet'],3,1,0.248,0.847380410022779,0.005166666666666667,-0.000930555555555556,0.9406028368794327
"Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","Boat Stone 200 Bluetooth Speaker, HP Pavilion 15 Laptop","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']","['Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop']",2,2,0.06431535269709543,0.7132941149400601,0.005166666666666667,-0.0020767222222222237,0.9723717664449371
"Boat Stone 200 Bluetooth Speaker, Lenovo Tab M10 Tablet","Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop","['Boat Stone 200 Bluetooth Speaker', 'Lenovo Tab M10 Tablet']","['Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop']",2,2,0.061507936507936505,0.7624950806768989,0.005166666666666667,-0.0016093333333333333,0.979585623678647
"HP Pavilion 15 Laptop, Lenovo Tab M10 Tablet","Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","['HP Pavilion 15 Laptop', 'Lenovo Tab M10 Tablet']","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']",2,2,0.06224899598393574,0.7781124497991967,0.005166666666666667,-0.0014733333333333334,0.9810706638115632
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","HP Pavilion 15 Laptop, Lenovo Tab M10 Tablet","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']","['HP Pavilion 15 Laptop', 'Lenovo Tab M10 Tablet']",2,2,0.06458333333333333,0.7781124497991967,0.005166666666666667,-0.0014733333333333334,0.9803118040089087
"Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop","Boat Stone 200 Bluetooth Speaker, Lenovo Tab M10 Tablet","['Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop']","['Boat Stone 200 Bluetooth Speaker', 'Lenovo Tab M10 Tablet']",2,2,0.0640495867768595,0.7624950806768988,0.005166666666666667,-0.0016093333333333333,0.9786843267108167
"Boat Stone 200 Bluetooth Speaker, HP Pavilion 15 Laptop","Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","['Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop']","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",2,2,0.05730129390018484,0.7132941149400602,0.005166666666666667,-0.0020767222222222237,0.9755679738562091
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, Mi Fast Charger 20W",HP Pavilion 15 Laptop,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']",['HP Pavilion 15 Laptop'],3,1,0.29545454545454547,1.0009753092757046,0.0065,6.3333333333330175e-06,1.0004086021505376
"Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop, Mi Fast Charger 20W",Boat Stone 200 Bluetooth Speaker,"['Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop', 'Mi Fast Charger 20W']",['Boat Stone 200 Bluetooth Speaker'],3,1,0.25,0.8379888268156425,0.0065,-0.0012566666666666663,0.9355555555555556
"Boat Stone 200 Bluetooth Speaker, HP Pavilion 15 Laptop, Mi Fast Charger 20W",Dell Inspiron 3501 Laptop,"['Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop', 'Mi Fast Charger 20W']",['Dell Inspiron 3501 Laptop'],3,1,0.23780487804878048,0.8130081300813008,0.0065,-0.0014950000000000007,0.9282400000000001
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop",Mi Fast Charger 20W,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop']",['Mi Fast Charger 20W'],3,1,0.312,1.0291368884002199,0.0065,0.00018402777777777862,1.012839147286822
"Dell Inspiron 3501 Laptop, Mi Fast Charger 20W","Boat Stone 200 Bluetooth Speaker, HP Pavilion 15 Laptop","['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']","['Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop']",2,2,0.0741444866920152,0.8223048431646788,0.0065,-0.0014046111111111126,0.9826947296372347
"Boat Stone 200 Bluetooth Speaker, Mi Fast Charger 20W","Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop","['Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W']","['Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop']",2,2,0.07632093933463796,0.9461273471236111,0.0065,-0.000370111111111111,0.9952951977401131
"HP Pavilion 15 Laptop, Mi Fast Charger 20W","Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","['HP Pavilion 15 Laptop', 'Mi Fast Charger 20W']","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']",2,2,0.06964285714285713,0.8705357142857141,0.0065,-0.0009666666666666678,0.9888675623800384
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","HP Pavilion 15 Laptop, Mi Fast Charger 20W","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']","['HP Pavilion 15 Laptop', 'Mi Fast Charger 20W']",2,2,0.08124999999999999,0.8705357142857141,0.0065,-0.0009666666666666678,0.9868480725623583
"Dell Inspiron 3501 Laptop, HP Pavilion 15 Laptop","Boat Stone 200 Bluetooth Speaker, Mi Fast Charger 20W","['Dell Inspiron 3501 Laptop', 'HP Pavilion 15 Laptop']","['Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W']",2,2,0.08057851239669421,0.946127347123611,0.0065,-0.000370111111111111,0.9950097378277154
"Boat Stone 200 Bluetooth Speaker, HP Pavilion 15 Laptop","Dell Inspiron 3501 Laptop, Mi Fast Charger 20W","['Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop']","['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']",2,2,0.07208872458410351,0.8223048431646788,0.0065,-0.0014046111111111126,0.9832118193891103
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones, Samsung Galaxy A52 Smartphone",Boat Stone 200 Bluetooth Speaker,"['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones', 'Samsung Galaxy A52 Smartphone']",['Boat Stone 200 Bluetooth Speaker'],3,1,0.20833333333333334,0.6983240223463687,0.005,-0.0021600000000000005,0.8863157894736843
"Boat Stone 200 Bluetooth Speaker, JBL C200 Bass Earphones, Samsung Galaxy A52 Smartphone",Dell Inspiron 3501 Laptop,"['Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones', 'Samsung Galaxy A52 Smartphone']",['Dell Inspiron 3501 Laptop'],3,1,0.20270270270270271,0.6930006930006931,0.005,-0.002214999999999999,0.8873728813559323
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones",Samsung Galaxy A52 Smartphone,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",['Samsung Galaxy A52 Smartphone'],3,1,0.2173913043478261,0.7377532952980523,0.005,-0.0017773333333333339,0.9012592592592594
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone",JBL C200 Bass Earphones,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']",['JBL C200 Bass Earphones'],3,1,0.2127659574468085,0.6956925039132703,0.005,-0.0021870833333333334,0.8817792792792791
"JBL C200 Bass Earphones, Samsung Galaxy A52 Smartphone","Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","['JBL C200 Bass Earphones', 'Samsung Galaxy A52 Smartphone']","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']",2,2,0.055970149253731345,0.6996268656716418,0.005,-0.0021466666666666665,0.9745454545454546
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","Boat Stone 200 Bluetooth Speaker, Samsung Galaxy A52 Smartphone","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']","['Boat Stone 200 Bluetooth Speaker', 'Samsung Galaxy A52 Smartphone']",2,2,0.0558659217877095,0.6348400203148807,0.005,-0.002875999999999999,0.9659644970414202
"Boat Stone 200 Bluetooth Speaker, JBL C200 Bass Earphones","Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone","['Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones']","['Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']",2,2,0.05617977528089888,0.6583567415730338,0.005,-0.002594666666666666,0.9691111111111111
"Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone","Boat Stone 200 Bluetooth Speaker, JBL C200 Bass Earphones","['Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']","['Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones']",2,2,0.05859375,0.6583567415730337,0.005,-0.002594666666666666,0.967701244813278
"Boat Stone 200 Bluetooth Speaker, Samsung Galaxy A52 Smartphone","Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","['Boat Stone 200 Bluetooth Speaker', 'Samsung Galaxy A52 Smartphone']","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",2,2,0.05681818181818182,0.6348400203148807,0.005,-0.002875999999999999,0.9653493975903615
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","JBL C200 Bass Earphones, Samsung Galaxy A52 Smartphone","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']","['JBL C200 Bass Earphones', 'Samsung Galaxy A52 Smartphone']",2,2,0.0625,0.6996268656716418,0.005,-0.0021466666666666665,0.9713777777777778
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones, Xiaomi Redmi Note 11 Smartphone",Boat Stone 200 Bluetooth Speaker,"['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones', 'Xiaomi Redmi Note 11 Smartphone']",['Boat Stone 200 Bluetooth Speaker'],3,1,0.22695035460992907,0.7607274456198739,0.005333333333333333,-0.0016775000000000002,0.9076605504587156
"Boat Stone 200 Bluetooth Speaker, JBL C200 Bass Earphones, Xiaomi Redmi Note 11 Smartphone",Dell Inspiron 3501 Laptop,"['Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones', 'Xiaomi Redmi Note 11 Smartphone']",['Dell Inspiron 3501 Laptop'],3,1,0.20779220779220778,0.7104007104007104,0.005333333333333333,-0.0021741666666666663,0.8930737704918033
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones",Xiaomi Redmi Note 11 Smartphone,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",['Xiaomi Redmi Note 11 Smartphone'],3,1,0.2318840579710145,0.7669814486362111,0.005333333333333333,-0.0016203333333333339,0.9082830188679245
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone",JBL C200 Bass Earphones,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']",['JBL C200 Bass Earphones'],3,1,0.2302158273381295,0.7527492991982436,0.005333333333333333,-0.001751805555555556,0.9017679127725856
"JBL C200 Bass Earphones, Xiaomi Redmi Note 11 Smartphone","Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","['JBL C200 Bass Earphones', 'Xiaomi Redmi Note 11 Smartphone']","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']",2,2,0.05925925925925926,0.7407407407407407,0.005333333333333333,-0.0018666666666666666,0.9779527559055118
"Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","Boat Stone 200 Bluetooth Speaker, Xiaomi Redmi Note 11 Smartphone","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']","['Boat Stone 200 Bluetooth Speaker', 'Xiaomi Redmi Note 11 Smartphone']",2,2,0.0595903165735568,0.6708103179012022,0.005333333333333333,-0.0026172500000000007,0.9689039603960397
"Boat Stone 200 Bluetooth Speaker, JBL C200 Bass Earphones","Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone","['Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones']","['Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']",2,2,0.0599250936329588,0.6995147116687798,0.005333333333333333,-0.0022909999999999996,0.9726175298804781
"Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone","Boat Stone 200 Bluetooth Speaker, JBL C200 Bass Earphones","['Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']","['Boat Stone 200 Bluetooth Speaker', 'JBL C200 Bass Earphones']",2,2,0.062256809338521395,0.6995147116687798,0.005333333333333333,-0.0022909999999999996,0.97148132780083
"Boat Stone 200 Bluetooth Speaker, Xiaomi Redmi Note 11 Smartphone","Dell Inspiron 3501 Laptop, JBL C200 Bass Earphones","['Boat Stone 200 Bluetooth Speaker', 'Xiaomi Redmi Note 11 Smartphone']","['Dell Inspiron 3501 Laptop', 'JBL C200 Bass Earphones']",2,2,0.0600375234521576,0.6708103179012023,0.005333333333333333,-0.0026172500000000007,0.9686556886227545
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","JBL C200 Bass Earphones, Xiaomi Redmi Note 11 Smartphone","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']","['JBL C200 Bass Earphones', 'Xiaomi Redmi Note 11 Smartphone']",2,2,0.06666666666666667,0.7407407407407408,0.005333333333333333,-0.0018666666666666666,0.975
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone",Lenovo Tab M10 Tablet,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']",['Lenovo Tab M10 Tablet'],3,1,0.2127659574468085,0.7269907429845393,0.005,-0.0018776666666666672,0.8985045045045045
"Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet, Samsung Galaxy A52 Smartphone",Boat Stone 200 Bluetooth Speaker,"['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone']",['Boat Stone 200 Bluetooth Speaker'],3,1,0.22900763358778628,0.7676233528082221,0.005,-0.0015136111111111114,0.9100825082508252
"Boat Stone 200 Bluetooth Speaker, Lenovo Tab M10 Tablet, Samsung Galaxy A52 Smartphone",Dell Inspiron 3501 Laptop,"['Boat Stone 200 Bluetooth Speaker', 'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone']",['Dell Inspiron 3501 Laptop'],3,1,0.20408163265306123,0.6977149834292692,0.005,-0.0021662499999999998,0.8889102564102564
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet",Samsung Galaxy A52 Smartphone,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",['Samsung Galaxy A52 Smartphone'],3,1,0.2631578947368421,0.8930697785186948,0.005,-0.0005986666666666666,0.9572380952380952
"Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone","Boat Stone 200 Bluetooth Speaker, Lenovo Tab M10 Tablet","['Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']","['Boat Stone 200 Bluetooth Speaker', 'Lenovo Tab M10 Tablet']",2,2,0.05859375,0.6975446428571428,0.005,-0.002168,0.9730124481327801
"Boat Stone 200 Bluetooth Speaker, Samsung Galaxy A52 Smartphone","Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","['Boat Stone 200 Bluetooth Speaker', 'Samsung Galaxy A52 Smartphone']","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']",2,2,0.05681818181818182,0.7072802715956243,0.005,-0.0020693333333333336,0.9750682730923695
"Lenovo Tab M10 Tablet, Samsung Galaxy A52 Smartphone","Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","['Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone']","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']",2,2,0.05893909626719057,0.7367387033398821,0.005,-0.0017866666666666664,0.9776200417536535
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","Lenovo Tab M10 Tablet, Samsung Galaxy A52 Smartphone","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']","['Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone']",2,2,0.0625,0.7367387033398821,0.005,-0.0017866666666666664,0.9761777777777778
"Dell Inspiron 3501 Laptop, Lenovo Tab M10 Tablet","Boat Stone 200 Bluetooth Speaker, Samsung Galaxy A52 Smartphone","['Dell Inspiron 3501 Laptop', 'Lenovo Tab M10 Tablet']","['Boat Stone 200 Bluetooth Speaker', 'Samsung Galaxy A52 Smartphone']",2,2,0.06224066390041493,0.7072802715956242,0.005,-0.0020693333333333336,0.9725309734513274
"Boat Stone 200 Bluetooth Speaker, Lenovo Tab M10 Tablet","Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone","['Boat Stone 200 Bluetooth Speaker', 'Lenovo Tab M10 Tablet']","['Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']",2,2,0.05952380952380952,0.6975446428571428,0.005,-0.002168,0.9725569620253164
"Dell Inspiron 3501 Laptop, Mi Fast Charger 20W, Samsung Galaxy A52 Smartphone",Boat Stone 200 Bluetooth Speaker,"['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone']",['Boat Stone 200 Bluetooth Speaker'],3,1,0.21428571428571427,0.7182761372705506,0.0055,-0.0021572222222222227,0.8930303030303031
"Boat Stone 200 Bluetooth Speaker, Mi Fast Charger 20W, Samsung Galaxy A52 Smartphone",Dell Inspiron 3501 Laptop,"['Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone']",['Dell Inspiron 3501 Laptop'],3,1,0.2323943661971831,0.7945106536655833,0.0055,-0.0014224999999999993,0.921697247706422
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, Mi Fast Charger 20W",Samsung Galaxy A52 Smartphone,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']",['Samsung Galaxy A52 Smartphone'],3,1,0.25,0.8484162895927602,0.0055,-0.0009826666666666673,0.9404444444444445
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone",Mi Fast Charger 20W,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']",['Mi Fast Charger 20W'],3,1,0.23404255319148934,0.7719930286690139,0.0055,-0.0016244166666666664,0.9097546296296297
"Mi Fast Charger 20W, Samsung Galaxy A52 Smartphone","Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","['Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone']","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']",2,2,0.060661764705882346,0.7582720588235293,0.0055,-0.0017533333333333342,0.9794129158512721
"Dell Inspiron 3501 Laptop, Mi Fast Charger 20W","Boat Stone 200 Bluetooth Speaker, Samsung Galaxy A52 Smartphone","['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']","['Boat Stone 200 Bluetooth Speaker', 'Samsung Galaxy A52 Smartphone']",2,2,0.06273764258555133,0.7129277566539923,0.0055,-0.002214666666666667,0.9730466531440163
"Boat Stone 200 Bluetooth Speaker, Mi Fast Charger 20W","Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone","['Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W']","['Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']",2,2,0.06457925636007827,0.7567881604696673,0.0055,-0.001767555555555556,0.9778131101813109
"Dell Inspiron 3501 Laptop, Samsung Galaxy A52 Smartphone","Boat Stone 200 Bluetooth Speaker, Mi Fast Charger 20W","['Dell Inspiron 3501 Laptop', 'Samsung Galaxy A52 Smartphone']","['Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W']",2,2,0.064453125,0.7567881604696673,0.0055,-0.001767555555555556,0.9778594293667363
"Boat Stone 200 Bluetooth Speaker, Samsung Galaxy A52 Smartphone","Dell Inspiron 3501 Laptop, Mi Fast Charger 20W","['Boat Stone 200 Bluetooth Speaker', 'Samsung Galaxy A52 Smartphone']","['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']",2,2,0.0625,0.7129277566539923,0.0055,-0.002214666666666667,0.9731555555555556
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","Mi Fast Charger 20W, Samsung Galaxy A52 Smartphone","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']","['Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone']",2,2,0.06874999999999999,0.7582720588235292,0.0055,-0.0017533333333333342,0.9764653243847874
"Dell Inspiron 3501 Laptop, Mi Fast Charger 20W, Xiaomi Redmi Note 11 Smartphone",Boat Stone 200 Bluetooth Speaker,"['Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone']",['Boat Stone 200 Bluetooth Speaker'],3,1,0.23489932885906042,0.7873720520415433,0.005833333333333334,-0.001575277777777777,0.9170906432748538
"Boat Stone 200 Bluetooth Speaker, Mi Fast Charger 20W, Xiaomi Redmi Note 11 Smartphone",Dell Inspiron 3501 Laptop,"['Boat Stone 200 Bluetooth Speaker', 'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone']",['Dell Inspiron 3501 Laptop'],3,1,0.22580645161290325,0.7719878687620624,0.005833333333333334,-0.001722916666666666,0.9138541666666667
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, Xiaomi Redmi Note 11 Smartphone",Mi Fast Charger 20W,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'Xiaomi Redmi Note 11 Smartphone']",['Mi Fast Charger 20W'],3,1,0.2517985611510792,0.8305614991239556,0.005833333333333334,-0.0011900277777777768,0.9313445512820514
"Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop, Mi Fast Charger 20W",Xiaomi Redmi Note 11 Smartphone,"['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop', 'Mi Fast Charger 20W']",['Xiaomi Redmi Note 11 Smartphone'],3,1,0.2651515151515152,0.8770171394206676,0.005833333333333334,-0.0008179999999999993,0.9494020618556701
"Mi Fast Charger 20W, Xiaomi Redmi Note 11 Smartphone","Boat Stone 200 Bluetooth Speaker, Dell Inspiron 3501 Laptop","['Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone']","['Boat Stone 200 Bluetooth Speaker', 'Dell Inspiron 3501 Laptop']",2,2,0.06306306306306307,0.7882882882882883,0.005833333333333334,-0.0015666666666666667,0.981923076923077
